Name,Team,IP,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,Pace,NameASCII,PlayerId,MLBAMID
"Rafael Dolis","TOR",24,0.2887931,0.57142857,0.41304348,0.44776119,0.85576923,0.69590643,0.43961353,32.03020134,"Rafael Dolis",4185,503569
"Aroldis Chapman","NYY",11.2,0.29347826,0.69158879,0.50753769,0.44444444,0.64864865,0.59405941,0.53768844,30.6056338,"Aroldis Chapman",10233,547973
"José Leclerc","TEX",2,0.2,0.58823529,0.34042553,0.66666667,0.6,0.625,0.36170213,29.56756757,"Jose Leclerc",14524,600917
"José Quijada","LAA",3.2,0.19047619,0.72340426,0.47191011,0.5,0.73529412,0.69047619,0.52808989,29.45454545,"Jose Quijada",19200,650671
"Daniel Hudson","WSN",20.2,0.24050633,0.75909091,0.54232804,0.47368421,0.79041916,0.73170732,0.58201058,29.24285714,"Daniel Hudson",7146,543339
"Alex Colomé","CHW",22.1,0.35514019,0.75657895,0.52185792,0.48684211,0.85217391,0.70680628,0.41530055,29.14015152,"Alex Colome",6661,517008
"Chris Martin","ATL",18,0.32283465,0.70198675,0.52877698,0.56097561,0.8490566,0.76870748,0.54316547,28.90909091,"Chris Martin",11847,455119
"Kyle Finnegan","WSN",24.2,0.21674877,0.66359447,0.44761905,0.47727273,0.81944444,0.7393617,0.51666667,28.88888889,"Kyle Finnegan",15009,640448
"Cam Bedrosian","LAA",14.2,0.21487603,0.65833333,0.43568465,0.61538462,0.88607595,0.81904762,0.49792531,28.8603352,"Cam Bedrosian",13360,592135
"Josh Staumont","KCR",25.2,0.26609442,0.61924686,0.44491525,0.43548387,0.74324324,0.65238095,0.50635593,28.83661972,"Josh Staumont",18335,622251
"Kenley Jansen","LAD",24.1,0.33333333,0.70434783,0.52466368,0.61111111,0.75925926,0.71367521,0.51569507,28.77643505,"Kenley Jansen",3096,445276
"Ken Giles","TOR",3.2,0.36585366,0.75,0.50769231,0.4,0.55555556,0.48484848,0.36923077,28.75555556,"Ken Giles",12910,571704
"Edinson Volquez","TEX",5.2,0.23076923,0.55357143,0.39814815,0.58333333,0.80645161,0.74418605,0.51851852,28.75308642,"Edinson Volquez",3990,450172
"Joe Kelly","LAD",10,0.28125,0.56,0.40350877,0.44444444,0.92857143,0.73913043,0.43859649,28.71653543,"Joe Kelly",9761,523260
"Pete Fairbanks","TBR",26.2,0.31558935,0.67105263,0.48065173,0.46987952,0.75163399,0.65254237,0.46435845,28.54395604,"Pete Fairbanks",17998,664126
"A.J. Minter","ATL",21.2,0.25870647,0.73469388,0.49370277,0.55769231,0.77777778,0.71938776,0.49370277,28.50488599,"A.J. Minter",18655,621345
"Brandon Brennan","SEA",7.1,0.30882353,0.63265306,0.44444444,0.42857143,0.83870968,0.67307692,0.41880342,28.30588235,"Brandon Brennan",13527,592165
"Nick Anderson","TBR",16.1,0.45614035,0.72357724,0.59493671,0.51923077,0.71910112,0.64539007,0.51898734,28.25,"Nick Anderson",18337,623433
"Tommy Kahnle","NYY",1,0.14285714,0.61538462,0.45,0,0.375,0.33333333,0.65,28.2,"Tommy Kahnle",11384,592454
"Ryan Sherriff","TBR",9.2,0.31034483,0.61764706,0.47619048,0.83333333,0.92857143,0.9,0.53968254,28.07608696,"Ryan Sherriff",12249,595411
"José Alvarado","TBR",9,0.23853211,0.65882353,0.42268041,0.65384615,0.80357143,0.75609756,0.43814433,28.06802721,"Jose Alvarado",17780,621237
"Miguel Del Pozo","PIT",3.2,0.25373134,0.56818182,0.37837838,0.52941176,0.88,0.73809524,0.3963964,27.98809524,"Miguel Del Pozo",18792,600887
"Juan Nicasio","TEX",1.1,0.125,0.63636364,0.36956522,0.66666667,0.85714286,0.82352941,0.47826087,27.97142857,"Juan Nicasio",7731,504379
"Dany Jiménez","SFG",1.1,0.0952381,0.5625,0.2972973,0,0.88888889,0.72727273,0.43243243,27.89285714,"Dany Jimenez",21170,666204
"Brad Hand","CLE",22,0.2345679,0.595,0.43370166,0.55263158,0.82352941,0.75796178,0.55248619,27.88970588,"Brad Hand",9111,543272
"Blake Parker","PHI",16,0.26857143,0.63571429,0.43174603,0.55319149,0.80898876,0.72058824,0.44444444,27.88333333,"Blake Parker",5224,453284
"Chaz Roe","TBR",9.1,0.28947368,0.55421687,0.42767296,0.68181818,0.84782609,0.79411765,0.52201258,27.84210526,"Chaz Roe",9866,475054
"Matt Andriese","LAA",32,0.27935223,0.65612648,0.47,0.50724638,0.89156627,0.7787234,0.506,27.78021978,"Matt Andriese",12022,542882
"Yu Darvish","CHC",76,0.30177515,0.64551084,0.49436253,0.4379085,0.80815348,0.70877193,0.56027754,27.74185766,"Yu Darvish",13074,506433
"Bryan Garcia","DET",21.2,0.25,0.75625,0.4939759,0.6744186,0.88429752,0.82926829,0.48192771,27.70338983,"Bryan Garcia",19457,650530
"Rex Brothers","CHC",3.1,0.2962963,0.81818182,0.44736842,0.375,0.66666667,0.52941176,0.28947368,27.68965517,"Rex Brothers",9794,571521
"Giovanny Gallegos","STL",15,0.44036697,0.71666667,0.58515284,0.3125,0.84883721,0.65671642,0.52401747,27.68823529,"Giovanny Gallegos",14986,606149
"Tyler Clippard","MIN",26,0.26415094,0.66176471,0.45913462,0.64285714,0.77037037,0.73298429,0.49038462,27.66559486,"Tyler Clippard",5640,461325
"Alex Vesia","MIA",4.1,0.1875,0.69565217,0.45112782,0.83333333,0.72916667,0.75,0.51879699,27.59433962,"Alex Vesia",25007,681911
"Deolis Guerra","PHI",7.1,0.33802817,0.69491525,0.5,0.5,0.80487805,0.69230769,0.45384615,27.52747253,"Deolis Guerra",8410,500610
"Ian Hamilton","CHW",4,0.13953488,0.675,0.39759036,0.16666667,0.77777778,0.66666667,0.48192771,27.49206349,"Ian Hamilton",19261,641656
"Matt Barnes","BOS",23,0.31048387,0.57487923,0.43076923,0.57142857,0.84033613,0.73469388,0.45494505,27.49132948,"Matt Barnes",12863,598264
"Darren O'Day","ATL",16.1,0.33571429,0.59504132,0.4559387,0.59574468,0.75,0.68907563,0.46360153,27.453125,"Darren O'Day",3321,503285
"Ian Kennedy","KCR",14,0.31147541,0.69784173,0.51724138,0.76315789,0.82474227,0.80740741,0.53256705,27.42021277,"Ian Kennedy",6986,453178
"Clay Holmes","PIT",1.1,0.28571429,0.625,0.40909091,0,1,0.55555556,0.36363636,27.3125,"Clay Holmes",13649,605280
"Emilio Pagán","SDP",22,0.25,0.70053476,0.47956403,0.55555556,0.82442748,0.75568182,0.50953678,27.31021898,"Emilio Pagan",14771,641941
"Jacob Barnes","LAA",18,0.29714286,0.70149254,0.47249191,0.48076923,0.78723404,0.67808219,0.43365696,27.30396476,"Jacob Barnes",12323,606930
"Kirby Yates","SDP",4.1,0.22,0.68627451,0.45544554,0.18181818,0.71428571,0.58695652,0.5049505,27.27777778,"Kirby Yates",9073,489446
"Joey Lucchesi","SDP",5.2,0.3220339,0.59375,0.46341463,0.52631579,0.78947368,0.70175439,0.5203252,27.25842697,"Joey Lucchesi",19320,664192
"Angel Perdomo","MIL",2.2,0.26923077,0.57575758,0.38823529,0.42857143,0.84210526,0.66666667,0.38823529,27.25373134,"Angel Perdomo",17759,622780
"Domingo Tapia","BOS",4.1,0.24390244,0.69230769,0.4625,0.7,0.74074074,0.72972973,0.4875,27.18032787,"Domingo Tapia",12178,593619
"Robinson Leyer","BOS",4.2,0.2371134,0.64615385,0.40123457,0.34782609,0.78571429,0.63076923,0.40123457,27.17741935,"Robinson Leyer",14399,622490
"Tyler Kinley","COL",23.2,0.2970297,0.65895954,0.464,0.4,0.78070175,0.64942529,0.46133333,27.11111111,"Tyler Kinley",18297,641755
"Ryan Brasier","BOS",25,0.31443299,0.7173913,0.53301887,0.42622951,0.8,0.69911504,0.54245283,27.10032362,"Ryan Brasier",5615,518489
"Wilmer Font","TOR",16.1,0.2826087,0.70108696,0.49184783,0.76923077,0.8372093,0.81767956,0.5,27.07246377,"Wilmer Font",5257,521655
"Shohei Ohtani","LAA",1.2,0.19565217,0.47058824,0.3125,0.77777778,0.875,0.84,0.425,27.06451613,"Shohei Ohtani",19755,660271
"Sean Reid-Foley","TOR",6.2,0.32926829,0.64705882,0.45112782,0.55555556,0.84848485,0.71666667,0.38345865,26.98058252,"Sean Reid-Foley",17034,656887
"Shun Yamaguchi","TOR",25.2,0.27443609,0.72765957,0.48702595,0.53424658,0.8128655,0.7295082,0.46906188,26.92572944,"Shun Yamaguchi",27460,685493
"Hunter Strickland","NYM",3.1,0.27586207,0.75,0.52459016,0.875,0.79166667,0.8125,0.52459016,26.88888889,"Hunter Strickland",7836,519326
"Jesus Cruz","STL",1,0.21052632,0.75,0.48717949,0.25,0.8,0.68421053,0.51282051,26.86666667,"Jesus Cruz",20042,672911
"Junior Fernández","STL",3,0.20588235,0.66666667,0.40983607,0.42857143,0.94444444,0.8,0.44262295,26.8372093,"Junior Fernandez",18496,658551
"Luis Garcia","HOU",12.1,0.22429907,0.66666667,0.43349754,0.33333333,0.90625,0.75,0.4729064,26.7987013,"Luis Garcia",23735,677651
"Taylor Williams","- - -",14.2,0.24324324,0.64516129,0.42647059,0.5,0.8,0.70689655,0.45588235,26.74257426,"Taylor Williams",14899,592865
"Seth Elledge","STL",11.2,0.21875,0.55769231,0.37068966,0.39285714,0.9137931,0.74418605,0.44827586,26.74137931,"Seth Elledge",19766,676220
"Mark Melancon","ATL",22.2,0.26086957,0.65432099,0.45820433,0.54761905,0.91509434,0.81081081,0.50154799,26.74090909,"Mark Melancon",4264,453343
"Nik Turley","PIT",21.2,0.25388601,0.61111111,0.42627346,0.55102041,0.87272727,0.77358491,0.48257373,26.72363636,"Nik Turley",5530,543867
"Jeremy Jeffress","CHC",23.1,0.21142857,0.56969697,0.38529412,0.40540541,0.91489362,0.77099237,0.48529412,26.71836735,"Jeremy Jeffress",9490,502026
"Trevor May","MIN",23.1,0.2706422,0.69791667,0.47073171,0.33898305,0.7238806,0.60621762,0.46829268,26.69480519,"Trevor May",6398,543507
"Kelvin Herrera","CHW",2.1,0.27272727,0.66666667,0.43243243,0.33333333,0.8,0.625,0.40540541,26.69230769,"Kelvin Herrera",6033,516969
"Jeurys Familia","NYM",26.2,0.24894515,0.59174312,0.41318681,0.55932203,0.81395349,0.73404255,0.47912088,26.6728972,"Jeurys Familia",5114,544727
"James Hoyt","MIA",14.2,0.37323944,0.61165049,0.47346939,0.52830189,0.79365079,0.67241379,0.42040816,26.63583815,"James Hoyt",14605,624586
"Nick Goody","TEX",11,0.21186441,0.65625,0.44308943,0.68,0.78571429,0.76146789,0.5203252,26.61702128,"Nick Goody",13685,580792
"Ryan Pressly","HOU",21,0.3655914,0.65868263,0.50424929,0.41176471,0.80909091,0.65730337,0.47308782,26.56976744,"Ryan Pressly",7005,519151
"Matt Foster","CHW",28.2,0.25480769,0.69298246,0.48394495,0.60377358,0.76582278,0.72511848,0.52293578,26.56307692,"Matt Foster",19647,641582
"Demarcus Evans","TEX",4,0.41935484,0.60869565,0.5,0.61538462,0.78571429,0.7037037,0.42592593,26.55,"Demarcus Evans",21087,663770
"Marcus Walden","BOS",13.1,0.23076923,0.7751938,0.47719298,0.55555556,0.93,0.83088235,0.45263158,26.54326923,"Marcus Walden",8004,519393
"Tyler Bashlor","PIT",8.1,0.12903226,0.70422535,0.43609023,0.625,0.82,0.79310345,0.53383459,26.53763441,"Tyler Bashlor",15203,641341
"Mike Morin","MIA",4,0.22222222,0.68181818,0.475,1,0.86666667,0.89473684,0.55,26.5,"Mike Morin",13442,573046
"Dovydas Neverauskas","PIT",19,0.25490196,0.64285714,0.42178771,0.42307692,0.83838384,0.69536424,0.4301676,26.47908745,"Dovydas Neverauskas",11604,596720
"Taylor Rogers","MIN",20,0.33333333,0.62376238,0.4972067,0.48076923,0.9047619,0.78089888,0.56424581,26.46415094,"Taylor Rogers",13449,573124
"Scott Barlow","KCR",30,0.34532374,0.61572052,0.46745562,0.39583333,0.80141844,0.6371308,0.45167653,26.41798942,"Scott Barlow",14993,605130
"Sergio Romo","MIN",20,0.32075472,0.61184211,0.44230769,0.55882353,0.82795699,0.71428571,0.41758242,26.41391941,"Sergio Romo",9817,489265
"Phil Bickford","MIL",1,0.26666667,0.88888889,0.60606061,0.75,0.75,0.75,0.54545455,26.39130435,"Phil Bickford",18519,641360
"Victor González","LAD",20.1,0.39072848,0.60431655,0.49310345,0.42372881,0.86904762,0.68531469,0.47931034,26.38277512,"Victor Gonzalez",16408,624647
"Adam Ottavino","NYY",18.1,0.2027972,0.54591837,0.40117994,0.48275862,0.85046729,0.77205882,0.57817109,26.34453782,"Adam Ottavino",1247,493603
"Heath Hembree","- - -",19,0.30054645,0.70555556,0.50137741,0.63636364,0.79527559,0.74725275,0.49586777,26.34082397,"Heath Hembree",11632,592390
"Randy Rosario","KCR",3.1,0.2,0.6,0.38823529,0.66666667,0.875,0.81818182,0.47058824,26.33333333,"Randy Rosario",14508,600968
"Luis Avilán","NYY",8.1,0.31578947,0.53731343,0.40740741,0.46666667,0.86111111,0.68181818,0.41358025,26.325,"Luis Avilan",2882,501593
"Joely Rodríguez","TEX",12.2,0.31623932,0.50434783,0.40948276,0.59459459,0.82758621,0.73684211,0.49568966,26.31213873,"Joely Rodriguez",11487,570257
"Ryan Helsley","STL",12,0.26732673,0.68817204,0.46907216,0.25925926,0.875,0.69230769,0.47938144,26.29787234,"Ryan Helsley",18138,664854
"Ryne Stanek","MIA",10,0.24528302,0.75903614,0.47089947,0.38461538,0.79365079,0.6741573,0.43915344,26.28368794,"Ryne Stanek",15947,592773
"Justin Wilson","NYM",19.2,0.30357143,0.67231638,0.49275362,0.7254902,0.78991597,0.77058824,0.51304348,26.27906977,"Justin Wilson",4301,458677
"Greg Holland","KCR",28.1,0.30379747,0.60952381,0.44742729,0.38888889,0.8828125,0.705,0.46979866,26.27878788,"Greg Holland",7196,518813
"A.J. Cole","TOR",23.1,0.28571429,0.70555556,0.47948718,0.61666667,0.80314961,0.74331551,0.46153846,26.27368421,"A.J. Cole",11467,595918
"Wade Davis","COL",4.1,0.26984127,0.60714286,0.42857143,0.76470588,0.91176471,0.8627451,0.47058824,26.25806452,"Wade Davis",7441,451584
"Ross Detwiler","CHW",19.2,0.26415094,0.73684211,0.49517685,0.52380952,0.8125,0.73376623,0.48874598,26.24017467,"Ross Detwiler",2859,446321
"Rico Garcia","SFG",10,0.19101124,0.77272727,0.48022599,0.52941176,0.85294118,0.78823529,0.49717514,26.23846154,"Rico Garcia",20023,670329
"Noé Ramirez","LAA",21,0.2752809,0.63924051,0.44642857,0.69387755,0.78217822,0.75333333,0.4702381,26.14516129,"Noe Ramirez",12800,598287
"Andrew Kittredge","TBR",8,0.29787234,0.67647059,0.52173913,0.64285714,0.93478261,0.86666667,0.59130435,26.13253012,"Andrew Kittredge",12828,552640
"Cory Gearrin","MIN",2,0.17647059,0.76923077,0.43333333,0.66666667,0.7,0.69230769,0.43333333,26.13043478,"Cory Gearrin",7947,518715
"Joakim Soria","OAK",22.1,0.25824176,0.67692308,0.47480106,0.70212766,0.81818182,0.7877095,0.51724138,26.10714286,"Joakim Soria",6941,465657
"Shane Greene","ATL",27.2,0.21717172,0.585,0.40201005,0.53488372,0.92307692,0.81875,0.50251256,26.10469314,"Shane Greene",10756,572888
"Mauricio Llovera","PHI",1,0.05882353,0.75,0.46341463,1,1,1,0.58536585,26.1,"Mauricio Llovera",20080,661440
"Craig Stammen","SDP",24,0.28648649,0.609375,0.45092838,0.54716981,0.88888889,0.78235294,0.50928382,26.04528302,"Craig Stammen",7274,489334
"Ryan Yarbrough","TBR",55.2,0.36724566,0.6627907,0.51980792,0.60810811,0.81754386,0.74595843,0.51620648,26.0321489,"Ryan Yarbrough",16502,642232
"Jake McGee","LAD",20.1,0.25862069,0.76388889,0.5873494,0.63333333,0.6969697,0.68717949,0.65060241,26.024,"Jake McGee",7550,459429
"Hansel Robles","LAA",16.2,0.25641026,0.68322981,0.47318612,0.575,0.77272727,0.72,0.50788644,26.0212766,"Hansel Robles",11801,570663
"Adam Morgan","PHI",13,0.29565217,0.65384615,0.46575342,0.5,0.76470588,0.67647059,0.47488584,26.01886792,"Adam Morgan",12580,605388
"Brandon Bailey","HOU",7.1,0.22916667,0.73469388,0.48453608,0.36363636,0.91666667,0.78723404,0.50515464,26.01515152,"Brandon Bailey",19582,669064
"Rafael Montero","TEX",17.2,0.23484848,0.6433121,0.4567474,0.77419355,0.8019802,0.79545455,0.5432526,26.00469484,"Rafael Montero",12760,606160
"Keone Kela","PIT",2,0.31034483,0.68,0.48148148,0.44444444,0.88235294,0.73076923,0.46296296,26,"Keone Kela",14696,605309
"Zack Britton","NYY",19,0.32352941,0.61344538,0.44290657,0.56363636,0.90410959,0.7578125,0.41176471,25.9952381,"Zack Britton",3240,502154
"Jonathan Hernández","TEX",31,0.27413127,0.61666667,0.43887776,0.42253521,0.80405405,0.6803653,0.48096192,25.97820163,"Jonathan Hernandez",17464,642546
"Evan Marshall","CHW",22.2,0.39719626,0.63529412,0.50260417,0.52941176,0.82407407,0.69430052,0.44270833,25.97560976,"Evan Marshall",12297,605359
"Walker Lockett","- - -",16.1,0.31958763,0.63909774,0.50434783,0.70967742,0.82352941,0.79310345,0.57826087,25.96774194,"Walker Lockett",13804,621141
"Edgar García","TBR",3.1,0.2,0.6875,0.41666667,0.875,0.81818182,0.83333333,0.44444444,25.96296296,"Edgar Garcia",19276,658305
"James Karinchak","CLE",27,0.31226766,0.52763819,0.40384615,0.44047619,0.6952381,0.58201058,0.42521368,25.94571429,"James Karinchak",20151,675916
"Aaron Nola","PHI",71.1,0.38064516,0.57575758,0.47038328,0.54661017,0.83881579,0.71111111,0.45993031,25.94131455,"Aaron Nola",16149,605400
"Craig Kimbrel","CHC",15.1,0.2375,0.53571429,0.37666667,0.52631579,0.72,0.65486726,0.46666667,25.94117647,"Craig Kimbrel",6655,518886
"Scott Alexander","LAD",12.1,0.24038462,0.71428571,0.47029703,0.56,0.85714286,0.77894737,0.48514851,25.92567568,"Scott Alexander",10591,518397
"Pedro Báez","LAD",17,0.32758621,0.67424242,0.47712418,0.57894737,0.84269663,0.73972603,0.43137255,25.89699571,"Pedro Baez",5420,520980
"Vince Velasquez","PHI",34,0.26182965,0.69369369,0.48307692,0.56626506,0.83549784,0.76433121,0.51230769,25.87295082,"Vince Velasquez",11189,592826
"Daniel Bard","COL",24.2,0.24404762,0.65254237,0.48267327,0.46341463,0.7987013,0.72820513,0.58415842,25.86476868,"Daniel Bard",7115,453268
"Nick Tropeano","PIT",15.2,0.234375,0.68421053,0.44628099,0.3,0.80769231,0.66666667,0.47107438,25.84883721,"Nick Tropeano",12385,607374
"Dominic Leone","CLE",9.2,0.35344828,0.72,0.4973822,0.36585366,0.87037037,0.65263158,0.39267016,25.82517483,"Dominic Leone",13763,608678
"Ryan Buchter","LAA",6,0.15384615,0.69354839,0.44736842,0.625,0.79069767,0.76470588,0.54385965,25.79518072,"Ryan Buchter",9456,488748
"Will Harris","WSN",17.2,0.33519553,0.66470588,0.49570201,0.5,0.84955752,0.7283237,0.48710602,25.79007634,"Will Harris",3192,501789
"Sam Howard","PIT",21,0.28971963,0.70068027,0.45706371,0.4516129,0.7961165,0.66666667,0.40720222,25.77819549,"Sam Howard",16265,607572
"Tyler Zuber","KCR",22,0.20524017,0.61290323,0.38795181,0.65957447,0.81578947,0.77018634,0.44819277,25.75483871,"Tyler Zuber",20379,676604
"Silvino Bracho","ARI",1,0.30769231,0.625,0.42857143,0.75,1,0.88888889,0.38095238,25.75,"Silvino Bracho",15051,611093
"Josh Taylor","BOS",7.1,0.23684211,0.7,0.45890411,0.66666667,0.75510204,0.73134328,0.47945205,25.75,"Josh Taylor",17359,657031
"Liam Hendriks","OAK",25.1,0.36666667,0.74210526,0.55945946,0.45454545,0.75177305,0.65700483,0.51351351,25.72794118,"Liam Hendriks",3548,521230
"James Pazos","COL",5.1,0.1875,0.70149254,0.45038168,0.83333333,0.91489362,0.89830508,0.51145038,25.71287129,"James Pazos",13323,572021
"Conner Menez","SFG",11.1,0.26136364,0.69135802,0.46745562,0.43478261,0.94642857,0.79746835,0.47928994,25.70731707,"Conner Menez",19199,669214
"Julio Teheran","LAA",31.1,0.27609428,0.62545455,0.44405594,0.74390244,0.9127907,0.85826772,0.48076923,25.69928401,"Julio Teheran",6797,527054
"Humberto Castellanos","HOU",10.2,0.17977528,0.6779661,0.46376812,0.625,0.8375,0.80208333,0.57004831,25.68831169,"Humberto Castellanos",21183,528748
"Junior Guerra","ARI",23.2,0.25592417,0.72020725,0.47772277,0.55555556,0.82014388,0.74611399,0.47772277,25.64983165,"Junior Guerra",5702,448855
"Kyle Gibson","TEX",67.1,0.26129032,0.59537572,0.41352063,0.51851852,0.91262136,0.77707006,0.45566286,25.64575646,"Kyle Gibson",10123,502043
"Joe Musgrove","PIT",39.2,0.32069971,0.61212121,0.46359584,0.42727273,0.83663366,0.69230769,0.49034175,25.61122244,"Joe Musgrove",12970,605397
"Jason Adam","CHC",13.2,0.30136986,0.62280702,0.44230769,0.34090909,0.77464789,0.60869565,0.43846154,25.59693878,"Jason Adam",11861,592094
"Luis García","TEX",8.1,0.2244898,0.58139535,0.39130435,0.45454545,0.88,0.75,0.4673913,25.58695652,"Luis Garcia",6984,472610
"Chris Stratton","PIT",30,0.2885906,0.66135458,0.45901639,0.43023256,0.79518072,0.67063492,0.4571949,25.58088235,"Chris Stratton",13761,608717
"AJ Ramos","COL",2.2,0.25,0.73333333,0.46969697,0.77777778,0.86363636,0.83870968,0.45454545,25.58,"AJ Ramos",8350,573109
"Cody Stashak","MIN",15,0.32758621,0.71171171,0.5154185,0.63157895,0.74683544,0.70940171,0.48898678,25.56024096,"Cody Stashak",18088,664054
"Ryne Harper","WSN",23.2,0.33830846,0.58293839,0.46359223,0.64705882,0.90243902,0.81151832,0.51213592,25.52188552,"Ryne Harper",12680,607560
"Stephen Strasburg","WSN",5,0.28888889,0.65789474,0.45783133,0.61538462,0.84,0.76315789,0.45783133,25.51666667,"Stephen Strasburg",10131,544931
"Jake Odorizzi","MIN",13.2,0.30872483,0.6870229,0.48571429,0.69565217,0.87777778,0.81617647,0.46785714,25.50691244,"Jake Odorizzi",6397,543606
